geometry,variant,speedHalfWidth,courseHalfWidth,speedRateHalfWidth,curvatureHalfWidth,box1s,box2s,box3s,box4s,box4p8s
rotated,box-only,0.812279386718037,0.0546253077500078,0.177678714514778,0.00112992593342505,1.72914077806477,2.62882033400298,3.97363768589767,5.99813309924627,8.29586823617178
rotated,with published bounds,0.128062484748657,0.0386079502181378,0.0788256073285436,0.000406363828654327,1.71983374230453,2.51365264520006,3.47947943633396,4.67396455501218,5.78587905119514
angleBranch,box-only,1.03399155240799,0.0686300185526654,0.212232167399923,0.00141274294990424,2.1201245522713,3.26183988008268,4.99691196601418,7.66200239073202,10.7395873650395
angleBranch,with published bounds,0.128062484748657,0.0484934334998242,0.0795914811321917,0.000407340842411326,2.10491388262537,3.07018374470126,4.23277881969596,5.62518347428256,6.8728901340416
velocityPeaking,box-only,191.709833732759,3.14159265358979,2,0.00937464844145506,580.952919685558,1159.08242088385,1739.21192208213,2321.34142328042,2788.48502423905
velocityPeaking,with published bounds,156.438346792773,3.14159265358979,2,0.00937464844145506,475.138458865599,947.453499243927,1421.76853962226,1898.08358000058,2280.57561230325
nearZeroVelocity,box-only,10.6066036052318,3.14159265358979,1.76917985964199,0.00937464844145506,20.3851906970854,38.4058328122963,61.7335411089677,94.4711049161205,131.222402777033
nearZeroVelocity,with published bounds,7.5000014005381,3.14159265358979,1.56632482331461,0.00937464844145506,20.2647362717813,37.2969628057367,57.4251246033513,82.7279243110495,108.570087280207
