geometry,variant,speedHalfWidth,courseHalfWidth,speedRateHalfWidth,curvatureHalfWidth,box1s,box2s,box3s,box4s,box4p8s
rotated,box-only,0.812279386718037,0.0546253077500078,0.177678714514778,0.00112992593342505,2.21030817867756,3.81503457146008,5.96529764582798,8.73020517408288,11.4310163601694
rotated,with published bounds,0.128062484748657,0.0386079502181378,0.0788256073285436,0.000406363828654327,1.74535942460209,2.55654028069102,3.53609003611597,4.70364134571996,5.78587905119514
angleBranch,box-only,1.03399155240799,0.0686300185526654,0.212232167399923,0.00141274294990424,2.69998012443667,4.74612851461145,7.54139449669178,11.1872576981101,14.7841228258878
angleBranch,with published bounds,0.128062484748657,0.0484934334998242,0.0795914811321917,0.000407340842411326,2.12415063156801,3.10409015556721,4.26396482093253,5.62518347428256,6.8728901340416
velocityPeaking,box-only,191.709833732759,3.14159265358979,2,0.00937464844145506,580.952919685558,1159.08242088385,1739.21192208213,2321.34142328042,2788.48502423905
velocityPeaking,with published bounds,156.438346792773,3.14159265358979,2,0.00937464844145506,475.138458865599,947.453499243927,1421.76853962226,1898.08358000058,2280.57561230325
nearZeroVelocity,box-only,10.6066036052318,3.14159265358979,1.76917985964199,0.00937464844145506,37.3120059682576,71.0931261523426,106.181785915354,142.577985257291,172.636373227667
nearZeroVelocity,with published bounds,7.5000014005381,3.14159265358979,1.56632482331461,0.00937464844145506,27.8527957793001,51.8958986246751,76.9677338992237,103.068301602946,124.689443114928
