caseIndex,group,scenario,curvature,parameters,completed,passed,executedHolds,failureIdentifier,failureMessage,minimumNodeGapM,minimumSampledGapM,minimumRoadMarginM,minimumDomainMargin,maximumClfResidual,maximumSlewViolation,maximumFrameMs,deadlineMisses,minimumSpeedMps,maximumAbsoluteHeadingRad
105,noiseSeed,oncoming,0.01,"[""Seed"",2.0260925E+7,""EgoErrorBound"",[0.03,0.03,0.003,0.03,0.03,0.003],""TargetErrorBound"",[0.30000000000000004,0.30000000000000004,0.15000000000000002,0.15000000000000002,0.03,0.03,0.03,0.03]]",1,1,240,,"",0.297229063879917,0.29634862517389,NaN,-0.113601698640655,-0.00283765019700571,0,44.525,0,4.38368483321513,0.505853918040212
106,noiseSeed,oncoming,0.01,"[""Seed"",2.0260926E+7,""EgoErrorBound"",[0.03,0.03,0.003,0.03,0.03,0.003],""TargetErrorBound"",[0.30000000000000004,0.30000000000000004,0.15000000000000002,0.15000000000000002,0.03,0.03,0.03,0.03]]",1,1,240,,"",0.324250419356539,0.323821855374348,NaN,-0.128005019637648,-0.00572312233720788,0,43.656,0,4.61695253681086,0.519928154156457
107,noiseSeed,oncoming,0.01,"[""Seed"",2.0260927E+7,""EgoErrorBound"",[0.03,0.03,0.003,0.03,0.03,0.003],""TargetErrorBound"",[0.30000000000000004,0.30000000000000004,0.15000000000000002,0.15000000000000002,0.03,0.03,0.03,0.03]]",1,1,240,,"",1.294119106869,1.294119106869,NaN,-0.384430387910378,-0.00422475040750711,0,42.62,0,5.88664481355048,0.784144362064606
108,noiseSeed,oncoming,0.01,"[""Seed"",2.0260928E+7,""EgoErrorBound"",[0.03,0.03,0.003,0.03,0.03,0.003],""TargetErrorBound"",[0.30000000000000004,0.30000000000000004,0.15000000000000002,0.15000000000000002,0.03,0.03,0.03,0.03]]",1,1,240,,"",0.290116137166033,0.28712723710869,NaN,-0.0935324941933016,-0.0044858702185198,0,46.078,0,4.55562047651172,0.493525172224121
109,noiseSeed,oncoming,0.01,"[""Seed"",2.0260929E+7,""EgoErrorBound"",[0.03,0.03,0.003,0.03,0.03,0.003],""TargetErrorBound"",[0.30000000000000004,0.30000000000000004,0.15000000000000002,0.15000000000000002,0.03,0.03,0.03,0.03]]",1,1,240,,"",0.37129372567853,0.363336101416149,NaN,-0.118785975939273,-0.00769471643559039,0,43.338,0,4.34285523016884,0.514677573741363
110,noiseSeed,oncoming,0.01,"[""Seed"",2.026093E+7,""EgoErrorBound"",[0.03,0.03,0.003,0.03,0.03,0.003],""TargetErrorBound"",[0.30000000000000004,0.30000000000000004,0.15000000000000002,0.15000000000000002,0.03,0.03,0.03,0.03]]",1,1,240,,"",0.928541229987133,0.928541229987133,NaN,-0.343422639946048,-0.00354224715513801,0,42.371,0,6.21673295289935,0.743235864108343
111,noiseSeed,oncoming,0.01,"[""Seed"",2.0260931E+7,""EgoErrorBound"",[0.03,0.03,0.003,0.03,0.03,0.003],""TargetErrorBound"",[0.30000000000000004,0.30000000000000004,0.15000000000000002,0.15000000000000002,0.03,0.03,0.03,0.03]]",1,1,240,,"",0.322660475894538,0.322077462149308,NaN,-0.114058855300104,-0.00410091579545812,0,41.575,0,4.43679326459297,0.507250586115112
112,noiseSeed,oncoming,0.01,"[""Seed"",2.0260932E+7,""EgoErrorBound"",[0.03,0.03,0.003,0.03,0.03,0.003],""TargetErrorBound"",[0.30000000000000004,0.30000000000000004,0.15000000000000002,0.15000000000000002,0.03,0.03,0.03,0.03]]",1,1,240,,"",0.369735539498605,0.367317860057613,NaN,-0.124684641347809,-0.00334909214318649,0,42.071,0,4.26756106454007,0.520974584744173
113,noiseSeed,crossing,0.01,"[""Seed"",2.0260925E+7,""EgoErrorBound"",[0.03,0.03,0.003,0.03,0.03,0.003],""TargetErrorBound"",[0.30000000000000004,0.30000000000000004,0.15000000000000002,0.15000000000000002,0.03,0.03,0.03,0.03]]",1,1,240,,"",1.41881647976579,1.41681378504437,NaN,-0.92427849836136,-0.00260326739261248,0,52.579,1,4.05119930881515,0.85496207207985
114,noiseSeed,crossing,0.01,"[""Seed"",2.0260926E+7,""EgoErrorBound"",[0.03,0.03,0.003,0.03,0.03,0.003],""TargetErrorBound"",[0.30000000000000004,0.30000000000000004,0.15000000000000002,0.15000000000000002,0.03,0.03,0.03,0.03]]",1,1,240,,"",1.50787085464015,1.50416658833287,NaN,-1.32987677544876,-0.00567679349578929,0,60.605,1,4.71305090208143,0.887611673199638
115,noiseSeed,crossing,0.01,"[""Seed"",2.0260927E+7,""EgoErrorBound"",[0.03,0.03,0.003,0.03,0.03,0.003],""TargetErrorBound"",[0.30000000000000004,0.30000000000000004,0.15000000000000002,0.15000000000000002,0.03,0.03,0.03,0.03]]",1,1,240,,"",1.34006948372223,1.33570232157131,NaN,-0.843478436397628,-0.00420195702984046,0,51.405,1,4.27362470731595,0.85422830983296
116,noiseSeed,crossing,0.01,"[""Seed"",2.0260928E+7,""EgoErrorBound"",[0.03,0.03,0.003,0.03,0.03,0.003],""TargetErrorBound"",[0.30000000000000004,0.30000000000000004,0.15000000000000002,0.15000000000000002,0.03,0.03,0.03,0.03]]",1,1,240,,"",1.4445366244075,1.44448341141244,NaN,-1.03773198158653,-0.00433995099925641,0,54.806,1,4.54701788696732,0.875273820096192
117,noiseSeed,crossing,0.01,"[""Seed"",2.0260929E+7,""EgoErrorBound"",[0.03,0.03,0.003,0.03,0.03,0.003],""TargetErrorBound"",[0.30000000000000004,0.30000000000000004,0.15000000000000002,0.15000000000000002,0.03,0.03,0.03,0.03]]",1,1,240,,"",1.39129411392167,1.39116345768894,NaN,-1.02876555621211,-0.00767080467862578,0,61.427,1,4.4757261039165,0.870602634145836
118,noiseSeed,crossing,0.01,"[""Seed"",2.026093E+7,""EgoErrorBound"",[0.03,0.03,0.003,0.03,0.03,0.003],""TargetErrorBound"",[0.30000000000000004,0.30000000000000004,0.15000000000000002,0.15000000000000002,0.03,0.03,0.03,0.03]]",1,1,240,,"",1.0450474251084,1.044568524105,NaN,-0.951559710945444,-0.00208823726128902,0,61.75,4,4.54489868732705,0.856479097663693
119,noiseSeed,crossing,0.01,"[""Seed"",2.0260931E+7,""EgoErrorBound"",[0.03,0.03,0.003,0.03,0.03,0.003],""TargetErrorBound"",[0.30000000000000004,0.30000000000000004,0.15000000000000002,0.15000000000000002,0.03,0.03,0.03,0.03]]",1,1,240,,"",1.26312601613922,1.26215365459665,NaN,-1.23953241996223,-0.00400118884164423,0,55.232,1,4.50441046400601,0.880329894186856
120,noiseSeed,crossing,0.01,"[""Seed"",2.0260932E+7,""EgoErrorBound"",[0.03,0.03,0.003,0.03,0.03,0.003],""TargetErrorBound"",[0.30000000000000004,0.30000000000000004,0.15000000000000002,0.15000000000000002,0.03,0.03,0.03,0.03]]",1,1,240,,"",1.70342737534354,1.70182394595185,NaN,-1.53181385958867,-0.00313478834775829,0,52.499,1,4.78652360393719,0.920405101708939
