group,scenario,curvature,uncertaintyScale,targetJerk,targetYawAcc,initialLateral,initialHeading,initialSpeed,roadBoundaries,horizonSeconds,confirmationRange,completed,passed,executedHolds,failureIdentifier,failureMessage,minNodeGap,minSampledGap,minDomainMargin,minTerminalMargin,maxClfResidual,recursiveFeasibilityGuaranteed,maxFrameMs
D-initLateral,cruise,0,0,0,0,0.5,0,0,0,1.6,16,1,1,240,,"",Inf,Inf,0.353082513729501,0.136595128674677,-5.54457877333645e-06,1,9.49
D-initLateral,cruise,0,0,0,0,1,0,0,0,1.6,16,1,1,240,,"",Inf,Inf,0.306165004418313,0.0908073984818496,-5.53749097797211e-06,1,9.125
D-initLateral,cruise,0,0,0,0,2,0,0,0,1.6,16,1,1,240,,"",Inf,Inf,0.212329961037308,0.00453760251991575,-5.53114812549483e-06,1,10.128
D-initLateral,cruise,0,0,0,0,3,0,0,0,1.6,16,1,1,240,,"",Inf,Inf,0.118480192503952,5.02460182143505e-05,-5.52697949473734e-06,1,9.252
D-initHeading,cruise,0,0,0,0,0,0.1,0,0,1.6,16,1,1,240,,"",Inf,Inf,0.3,0.171812917246551,-5.56440947466272e-06,1,9.073
D-initHeading,cruise,0,0,0,0,0,0.2,0,0,1.6,16,1,1,240,,"",Inf,Inf,0.2,0.161221567815828,-5.55549440437788e-06,1,9.012
D-initHeading,cruise,0,0,0,0,0,0.3,0,0,1.6,16,1,1,240,,"",Inf,Inf,0.1,0.150634764287541,-5.55093012235897e-06,1,9.95
D-initSpeed,cruise,0,0,0,0,0,0,-2,0,1.6,16,1,1,240,,"",Inf,Inf,0.4,1.63795367177921e-05,-5.6493026500091e-06,1,9.046
D-initSpeed,cruise,0,0,0,0,0,0,2,0,1.6,16,1,1,240,,"",Inf,Inf,0.4,1.64369679149234e-05,-5.64959928526414e-06,1,9.18
D-initLateral,cruise,0.01,0,0,0,0.5,0,0,0,1.6,16,1,1,240,,"",Inf,Inf,0.341686513021003,0.12718277161285,-5.4900585636786e-06,1,11.274
D-initLateral,cruise,0.01,0,0,0,1,0,0,0,1.6,16,1,1,240,,"",Inf,Inf,0.294689094385424,0.0806934679365146,-5.48391139470092e-06,1,9.081
D-initLateral,cruise,0.01,0,0,0,2,0,0,0,1.6,16,1,1,240,,"",Inf,Inf,0.200693921053188,0.00126011857836775,-5.47725820198437e-06,1,9.378
D-initLateral,cruise,0.01,0,0,0,3,0,0,0,1.6,16,1,1,240,,"",Inf,Inf,0.10667739275492,4.23242388130629e-05,-5.47319829052263e-06,1,9.452
D-initHeading,cruise,0.01,0,0,0,0,0.1,0,0,1.6,16,1,1,240,,"",Inf,Inf,0.311316052296675,0.162602145319866,-5.50613698988492e-06,1,9.432
D-initHeading,cruise,0.01,0,0,0,0,0.2,0,0,1.6,16,1,1,240,,"",Inf,Inf,0.211316052296675,0.151504352724891,-5.49992262897511e-06,1,9.025
D-initHeading,cruise,0.01,0,0,0,0,0.3,0,0,1.6,16,1,1,240,,"",Inf,Inf,0.111316052296675,0.140410847563073,-5.49665797898736e-06,1,9.207
D-initSpeed,cruise,0.01,0,0,0,0,0,-2,0,1.6,16,1,1,240,,"",Inf,Inf,0.387240765173105,1.62864529814899e-05,-5.56953010752917e-06,1,9.325
D-initSpeed,cruise,0.01,0,0,0,0,0,2,0,1.6,16,1,1,240,,"",Inf,Inf,0.388340889178888,1.62824093802583e-05,-5.5664883183938e-06,1,10.167
D-initLateral,stationary,0,0,0,0,0.5,0,0,0,1.6,16,1,0,240,,"",9.40021618233957e-05,-4.51303732678099e-05,0.154145100640434,0.145278011676594,-5.57409965869636e-06,1,43.01
D-initLateral,stationary,0,0,0,0,1,0,0,0,1.6,16,1,0,240,,"",7.63878219299959e-05,-0.0272276697675147,0.175722291843443,0.14687043201659,-5.64449194824689e-06,1,41.493
D-initLateral,stationary,0,0,0,0,2,0,0,0,1.6,16,1,1,240,,"",8.78452088484138e-05,6.78099164050927e-05,0.219922437399509,0.115728033370461,-5.36632575659946e-06,1,35.196
D-initLateral,stationary,0,0,0,0,3,0,0,0,1.6,16,1,0,240,,"",8.62045629081987e-05,-0.00398852919251347,0.213157580842984,0.11572773283728,-5.53179960724684e-06,1,34.85
D-initHeading,stationary,0,0,0,0,0,0.1,0,0,1.6,16,1,0,240,,"",7.74788999283657e-05,-7.42215058542328e-05,0.132155626935652,0.142886955172996,-5.56227487418431e-06,1,42.172
D-initHeading,stationary,0,0,0,0,0,0.2,0,0,1.6,16,1,1,240,,"",0.0050609341963547,0.00486259919918381,0.177937546015507,0.116256045031604,-5.55397508894029e-06,1,33.694
D-initHeading,stationary,0,0,0,0,0,0.3,0,0,1.6,16,1,0,240,,"",0.026854002018295,-0.00103710127456469,0.1,0.110869740862582,-5.64480237497782e-06,1,35.266
D-initSpeed,stationary,0,0,0,0,0,0,-2,0,1.6,16,1,0,240,,"",9.75092563709116e-05,-0.0171172869471381,0.159143109765186,0.0592776096371805,-4.59877454314314e-06,1,39.01
D-initSpeed,stationary,0,0,0,0,0,0,2,0,1.6,16,1,0,240,,"",9.09385194026547e-05,-0.00221657637628692,0.0668356905869302,1.60044246463875e-05,-5.64957219698309e-06,1,34.948
D-initLateral,stationary,0.01,0,0,0,0.5,0,0,0,1.6,16,1,1,240,,"",0.10189587886859,0.0833219243878599,0.174483436370744,0.0938020238688108,-5.56651306367162e-06,1,41.011
D-initLateral,stationary,0.01,0,0,0,1,0,0,0,1.6,16,1,1,240,,"",0.122201230798972,0.11892904100786,0.186954611016005,1.60865828832957e-05,-2.23692815851291e-06,1,40.842
D-initLateral,stationary,0.01,0,0,0,2,0,0,0,1.6,16,1,1,240,,"",0.133562073432012,0.0583846790610798,0.188951401084808,1.60116388202847e-05,-5.56648701580533e-06,1,41.422
D-initLateral,stationary,0.01,0,0,0,3,0,0,0,1.6,16,1,1,240,,"",0.101493611868642,0.0953215750230166,0.189947178212876,0.114693880800153,-5.50933746347622e-06,1,35.038
D-initHeading,stationary,0.01,0,0,0,0,0.1,0,0,1.6,16,1,0,240,,"",-0.00616750869813365,-0.0137606861059596,-0.0627974725821632,1.60012786949437e-05,-5.56648776828098e-06,1,41.851
D-initHeading,stationary,0.01,0,0,0,0,0.2,0,0,1.6,16,1,1,240,,"",0.113242492432847,0.113041374560607,0.167735955401102,0.108706927019264,-3.61084910911877e-06,1,34.99
D-initHeading,stationary,0.01,0,0,0,0,0.3,0,0,1.6,16,1,1,240,,"",0.125653178769613,0.124093253613285,0.111316052296675,0.108062854092827,-5.56143144338148e-06,1,35.648
D-initSpeed,stationary,0.01,0,0,0,0,0,-2,0,1.6,16,1,1,240,,"",0.0977280255351896,0.0976149739825345,0.0932138898370106,0.038342330823045,-2.60623966237167e-06,1,41.774
D-initSpeed,stationary,0.01,0,0,0,0,0,2,0,1.6,16,1,1,240,,"",0.0996680306820298,0.098101229859214,0.0310930827684358,1.60012346176741e-05,-5.56649153875166e-06,1,34.314
E-road,stationary,0,0,0,0,0,0,0,1,1.6,16,0,0,0,collisionAvoidanceController:optimizationFailed,"The recursive cruise certificate requires an unbounded road-free reference domain.",Inf,Inf,Inf,NaN,NaN,0,100.353
E-road,oncoming,0,0,0,0,0,0,0,1,1.6,16,0,0,0,collisionAvoidanceController:optimizationFailed,"The recursive cruise certificate requires an unbounded road-free reference domain.",Inf,Inf,Inf,NaN,NaN,0,5.983
E-road,crossing,0,0,0,0,0,0,0,1,1.6,16,0,0,0,collisionAvoidanceController:optimizationFailed,"The recursive cruise certificate requires an unbounded road-free reference domain.",Inf,Inf,Inf,NaN,NaN,0,14.817
E-road,cruise,0,0,0,0,0,0,0,1,1.6,16,0,0,0,collisionAvoidanceController:optimizationFailed,"The recursive cruise certificate requires an unbounded road-free reference domain.",Inf,Inf,Inf,NaN,NaN,0,2.223
F-horizon,oncoming,0,0,0,0,0,0,0,0,0.8,16,1,1,240,,"",0.0477435029423914,0.0380623486049691,-0.155012427450132,0.0222092716972234,-1.41130958787051e-05,1,55.128
F-horizon,oncoming,0,0,0,0,0,0,0,0,1.2,16,1,1,240,,"",0.0477599248578629,0.0378809428679946,-0.155089194328714,2.55518644896313e-05,-8.19189302195549e-06,1,25.61
F-horizon,oncoming,0,0,0,0,0,0,0,0,2.4,16,1,1,240,,"",0.0477218526889094,0.038198758688395,-0.154959565939808,0.0834786213926868,-1.7022351654272e-05,1,30.862
F-horizon,oncoming,0,0,0,0,0,0,0,0,3.2,16,1,1,240,,"",0.0477435284489015,0.0380623772353016,-0.155012420541824,0.0222092021036595,-1.23841354927184e-05,1,26.763
F-horizon,crossing,0,0,0,0,0,0,0,0,0.8,16,1,1,240,,"",9.51970280131978,9.51970280131978,0.399962944625651,0.182239127602334,-5.31773265160478e-06,1,13.545
F-horizon,crossing,0,0,0,0,0,0,0,0,1.2,16,1,1,240,,"",9.51968816979399,9.51968816979399,0.399904058616462,0.182219132079996,-6.65011968078334e-06,1,13.839
F-horizon,crossing,0,0,0,0,0,0,0,0,2.4,16,1,1,240,,"",9.51971927662081,9.51971927662081,0.399985777148154,0.182398346748354,-8.88450857655203e-06,1,19.943
F-horizon,crossing,0,0,0,0,0,0,0,0,3.2,16,1,1,240,,"",9.51973204099092,9.51973204099092,0.399927653801128,0.182392280572364,-8.84587279651955e-06,1,24.765
G-confirm,oncoming,0,0,0,0,0,0,0,0,1.6,10,1,1,240,,"",0.0939996844708914,0.0935156173507025,-0.246423931597499,1.60349909935076e-05,-5.64925732607776e-06,1,21.09
