group,scenario,curvature,uncertaintyScale,targetJerk,targetYawAcc,initialLateral,initialHeading,initialSpeed,roadBoundaries,horizonSeconds,confirmationRange,completed,passed,executedHolds,failureIdentifier,failureMessage,minNodeGap,minSampledGap,minDomainMargin,minTerminalMargin,maxClfResidual,recursiveFeasibilityGuaranteed,maxFrameMs
A-geometry,cruise,0.015,0,0,0,0,0,0,0,1.6,16,1,1,240,,"",Inf,Inf,0.383133853101341,0.169217105525512,-6.20526716415287e-06,1,23.662
A-geometry,cruise,-0.015,0,0,0,0,0,0,0,1.6,16,1,1,240,,"",Inf,Inf,0.383133853101341,0.169217105525513,-6.20526716415395e-06,1,10.2
A-geometry,cruise,0.02,0,0,0,0,0,0,0,1.6,16,1,1,240,,"",Inf,Inf,0.377662596358971,0.164656290524047,-6.08161843054586e-06,1,10.274
A-geometry,cruise,-0.02,0,0,0,0,0,0,0,1.6,16,1,1,240,,"",Inf,Inf,0.377662596358971,0.164656290524046,-6.08161843054265e-06,1,10.455
B-uncertainty,stationary,0,1,0.02,0,0,0,0,0,1.6,16,1,1,240,,"",0.326637418443041,0.326570885251048,-0.0217722951745439,0.0765703328412723,-5.05726142887554e-05,1,72.39
B-uncertainty,stationary,0,3,0.06,0,0,0,0,0,1.6,16,1,1,240,,"",0.981557089703787,0.981183453947043,-0.165179107099042,1.60250871969747e-05,-0.000274850012335209,1,41.224
B-uncertainty,stationary,0,10,0.2,0,0,0,0,0,1.6,16,0,0,0,collisionAvoidanceController:optimizationFailed,"The hard-safety, soft-CLF search failed at t=0 s (Fixed-direction trajectory optimization failed: solverRejected: solver exit flag -2: Clarabel status 2). No command was issued.",Inf,Inf,Inf,NaN,NaN,0,37.62
B-uncertainty,stationary,0.01,1,0.02,0,0,0,0,0,1.6,16,1,1,240,,"",0.425681174280383,0.425171464118538,-0.0556663623555466,0.00814683004625538,-0.000366480103853374,1,56.074
B-uncertainty,stationary,0.01,3,0.06,0,0,0,0,0,1.6,16,1,1,240,,"",0.160172142497786,0.159941656933423,0.104058271736281,1.61592873497568e-05,-0.00275838340223893,1,46.352
B-uncertainty,stationary,0.01,10,0.2,0,0,0,0,0,1.6,16,0,0,0,collisionAvoidanceController:optimizationFailed,"The hard-safety, soft-CLF search failed at t=0 s (Fixed-direction trajectory optimization failed: solverRejected: solver exit flag -2: Clarabel status 2). No command was issued.",Inf,Inf,Inf,NaN,NaN,0,40.228
B-uncertainty,oncoming,0,1,0.02,0,0,0,0,0,1.6,16,1,1,240,,"",0.351145766942107,0.334981230530293,-0.210634275858648,0.0161859689983826,-3.15167476707167e-05,1,28.987
B-uncertainty,oncoming,0,3,0.06,0,0,0,0,0,1.6,16,1,1,240,,"",0.939629170952096,0.934290293613324,-0.281362564831814,0.0261065914631134,-0.000146313052037886,1,28.271
B-uncertainty,oncoming,0,10,0.2,0,0,0,0,0,1.6,16,1,1,240,,"",2.9224142959422,2.92016624741538,-0.502975803604653,1.60021745775341e-05,-0.00121197821996993,1,28.909
B-uncertainty,oncoming,0.01,1,0.02,0,0,0,0,0,1.6,16,1,1,240,,"",0.485806567242461,0.481855165618695,-0.112273071566979,1.60136610460049e-05,-0.000364737612715363,1,29.053
B-uncertainty,oncoming,0.01,3,0.06,0,0,0,0,0,1.6,16,1,1,240,,"",0.151537710993147,0.149988983144805,-0.120233321588733,1.60065054876923e-05,-0.00275633831496461,1,29
B-uncertainty,oncoming,0.01,10,0.2,0,0,0,0,0,1.6,16,0,0,52,collisionAvoidanceController:optimizationFailed,"The hard-safety, soft-CLF search failed at t=2.6 s (Fixed-direction trajectory optimization failed: solverRejected: solver exit flag -2: Clarabel status 2). No command was issued.",14.0185690257022,14.0185690257022,0.385470741133297,0.0516064193720894,-0.19929031609479,1,30.456
B-uncertainty,crossing,0,1,0.02,0,0,0,0,0,1.6,16,1,1,240,,"",9.51962498766101,9.51962498766101,0.399745535118349,0.173377897200591,-2.20113094748928e-05,1,14.907
B-uncertainty,crossing,0,3,0.06,0,0,0,0,0,1.6,16,1,1,240,,"",9.51947427336828,9.51947427336828,0.39911993417433,0.155355199488186,-8.09013432343043e-05,1,13.427
B-uncertainty,crossing,0,10,0.2,0,0,0,0,0,1.6,16,1,1,240,,"",9.5189566350206,9.5189566350206,0.397115906209506,0.0922437614377799,-0.000579640693473887,1,13.442
B-uncertainty,crossing,0.01,1,0.02,0,0,0,0,0,1.6,16,1,1,240,,"",0.466283015600584,0.457875536094823,-0.111603151648787,0.0297791610911387,-0.000364720755526544,1,54.251
B-uncertainty,crossing,0.01,3,0.06,0,0,0,0,0,1.6,16,0,0,0,collisionAvoidanceController:optimizationFailed,"The hard-safety, soft-CLF search failed at t=0 s (Fixed-direction trajectory optimization failed: solverRejected: solver exit flag -2: Clarabel status 2). No command was issued.",Inf,Inf,Inf,NaN,NaN,0,46.485
B-uncertainty,crossing,0.01,10,0.2,0,0,0,0,0,1.6,16,0,0,0,collisionAvoidanceController:optimizationFailed,"The hard-safety, soft-CLF search failed at t=0 s (Fixed-direction trajectory optimization failed: solverRejected: solver exit flag -2: Clarabel status 2). No command was issued.",Inf,Inf,Inf,NaN,NaN,0,38.642
C-targetJerk,oncoming,0,0,0.1,0,0,0,0,0,1.6,16,1,1,240,,"",0.3249657686039,0.324335829710128,-0.127996752083957,0.0495566544032406,-5.61833341547553e-06,1,24.96
C-targetJerk,oncoming,0,0,0.5,0,0,0,0,0,1.6,16,1,1,240,,"",0.240586244564237,0.208036641038294,0.372967250785172,0.177007160645781,-5.56645186777316e-06,1,24.18
C-targetJerk,oncoming,0,0,1,0,0,0,0,0,1.6,16,1,1,240,,"",2.34117586342413,2.34000888387414,0.399943516646521,0.182364244081519,-4.22334270948759e-06,1,20.245
C-targetYawAcc,oncoming,0,0,0,0.1,0,0,0,0,1.6,16,1,1,240,,"",0.638612917364513,0.637927782365988,-0.280808393833478,1.61522849828066e-05,-5.64929263509025e-06,1,26.685
C-targetYawAcc,oncoming,0,0,0,0.5,0,0,0,0,1.6,16,1,1,240,,"",0.406791093552467,0.339312869144606,-0.850491676433241,1.61724939434782e-05,-5.52382004512296e-06,1,28.12
C-targetJerk,crossing,0,0,0.1,0,0,0,0,0,1.6,16,1,1,240,,"",9.52022098471171,9.52022098471171,0.399855725621519,0.182329098182035,-5.75995452553524e-06,1,14.101
C-targetJerk,crossing,0,0,0.5,0,0,0,0,0,1.6,16,1,1,240,,"",9.52238577956039,9.52238577956039,0.399856322127456,0.182329399622414,-5.7608900892316e-06,1,13.159
C-targetJerk,crossing,0,0,1,0,0,0,0,0,1.6,16,1,1,240,,"",9.52509203528515,9.52509203528515,0.399857073541974,0.182329781640391,-5.76207982005e-06,1,12.786
C-targetYawAcc,crossing,0,0,0,0.1,0,0,0,0,1.6,16,1,1,240,,"",9.52911006026076,9.52911006026076,0.399855765419841,0.182329118085159,-5.76001750339824e-06,1,12.77
C-targetYawAcc,crossing,0,0,0,0.5,0,0,0,0,1.6,16,1,1,240,,"",9.56716897535512,9.56716897535512,0.399855880689674,0.182329176317846,-5.76020483498316e-06,1,22.896
D-initLateral,cruise,0,0,0,0,0.5,0,0,0,1.6,16,1,1,240,,"",Inf,Inf,0.353082513729501,0.136595128674677,-5.54457877333645e-06,1,8.863
D-initLateral,cruise,0,0,0,0,1,0,0,0,1.6,16,1,1,240,,"",Inf,Inf,0.306165004418313,0.0908073984818496,-5.53749097797211e-06,1,10.144
D-initLateral,cruise,0,0,0,0,2,0,0,0,1.6,16,1,1,240,,"",Inf,Inf,0.212329961037308,0.00453760251991575,-5.53114812549483e-06,1,13.117
D-initLateral,cruise,0,0,0,0,3,0,0,0,1.6,16,1,1,240,,"",Inf,Inf,0.118480192503952,5.02460182143505e-05,-5.52697949473734e-06,1,8.91
D-initHeading,cruise,0,0,0,0,0,0.1,0,0,1.6,16,1,1,240,,"",Inf,Inf,0.3,0.171812917246551,-5.56440947466272e-06,1,10.404
D-initHeading,cruise,0,0,0,0,0,0.2,0,0,1.6,16,1,1,240,,"",Inf,Inf,0.2,0.161221567815828,-5.55549440437788e-06,1,9.965
D-initHeading,cruise,0,0,0,0,0,0.3,0,0,1.6,16,1,1,240,,"",Inf,Inf,0.1,0.150634764287541,-5.55093012235897e-06,1,8.836
D-initSpeed,cruise,0,0,0,0,0,0,-2,0,1.6,16,1,1,240,,"",Inf,Inf,0.4,1.63795367177921e-05,-5.6493026500091e-06,1,8.769
D-initSpeed,cruise,0,0,0,0,0,0,2,0,1.6,16,1,1,240,,"",Inf,Inf,0.4,1.64369679149234e-05,-5.64959928526414e-06,1,9.765
D-initLateral,cruise,0.01,0,0,0,0.5,0,0,0,1.6,16,1,1,240,,"",Inf,Inf,0.341686513021003,0.12718277161285,-5.4900585636786e-06,1,18.915
D-initLateral,cruise,0.01,0,0,0,1,0,0,0,1.6,16,1,1,240,,"",Inf,Inf,0.294689094385424,0.0806934679365146,-5.48391139470092e-06,1,9.215
D-initLateral,cruise,0.01,0,0,0,2,0,0,0,1.6,16,1,1,240,,"",Inf,Inf,0.200693921053188,0.00126011857836775,-5.47725820198437e-06,1,8.862
D-initLateral,cruise,0.01,0,0,0,3,0,0,0,1.6,16,1,1,240,,"",Inf,Inf,0.10667739275492,4.23242388130629e-05,-5.47319829052263e-06,1,9.225
D-initHeading,cruise,0.01,0,0,0,0,0.1,0,0,1.6,16,1,1,240,,"",Inf,Inf,0.311316052296675,0.162602145319866,-5.50613698988492e-06,1,11.737
D-initHeading,cruise,0.01,0,0,0,0,0.2,0,0,1.6,16,1,1,240,,"",Inf,Inf,0.211316052296675,0.151504352724891,-5.49992262897511e-06,1,11.63
D-initHeading,cruise,0.01,0,0,0,0,0.3,0,0,1.6,16,1,1,240,,"",Inf,Inf,0.111316052296675,0.140410847563073,-5.49665797898736e-06,1,9.451
D-initSpeed,cruise,0.01,0,0,0,0,0,-2,0,1.6,16,1,1,240,,"",Inf,Inf,0.387240765173105,1.62864529814899e-05,-5.56953010752917e-06,1,12.641
D-initSpeed,cruise,0.01,0,0,0,0,0,2,0,1.6,16,1,1,240,,"",Inf,Inf,0.388340889178888,1.62824093802583e-05,-5.5664883183938e-06,1,9.969
D-initLateral,stationary,0,0,0,0,0.5,0,0,0,1.6,16,1,0,240,,"",9.40021618233957e-05,-4.51303732678099e-05,0.154145100640434,0.145278011676594,-5.57409965869636e-06,1,40.54
D-initLateral,stationary,0,0,0,0,1,0,0,0,1.6,16,1,0,240,,"",7.63878219299959e-05,-0.0272276697675147,0.175722291843443,0.14687043201659,-5.64449194824689e-06,1,41.05
D-initLateral,stationary,0,0,0,0,2,0,0,0,1.6,16,1,1,240,,"",8.78452088484138e-05,6.78099164050927e-05,0.219922437399509,0.115728033370461,-5.36632575659946e-06,1,34.172
D-initLateral,stationary,0,0,0,0,3,0,0,0,1.6,16,1,0,240,,"",8.62045629081987e-05,-0.00398852919251347,0.213157580842984,0.11572773283728,-5.53179960724684e-06,1,35.301
D-initHeading,stationary,0,0,0,0,0,0.1,0,0,1.6,16,1,0,240,,"",7.74788999283657e-05,-7.42215058542328e-05,0.132155626935652,0.142886955172996,-5.56227487418431e-06,1,38.083
D-initHeading,stationary,0,0,0,0,0,0.2,0,0,1.6,16,1,1,240,,"",0.0050609341963547,0.00486259919918381,0.177937546015507,0.116256045031604,-5.55397508894029e-06,1,33.335
D-initHeading,stationary,0,0,0,0,0,0.3,0,0,1.6,16,1,0,240,,"",0.026854002018295,-0.00103710127456469,0.1,0.110869740862582,-5.64480237497782e-06,1,35.106
D-initSpeed,stationary,0,0,0,0,0,0,-2,0,1.6,16,1,0,240,,"",9.75092563709116e-05,-0.0171172869471381,0.159143109765186,0.0592776096371805,-4.59877454314314e-06,1,38.432
D-initSpeed,stationary,0,0,0,0,0,0,2,0,1.6,16,1,0,240,,"",9.09385194026547e-05,-0.00221657637628692,0.0668356905869302,1.60044246463875e-05,-5.64957219698309e-06,1,32.982
D-initLateral,stationary,0.01,0,0,0,0.5,0,0,0,1.6,16,1,1,240,,"",0.101895258227575,0.0833212309259962,0.174480285798532,0.0937904761005125,-5.56651324754829e-06,1,41.966
D-initLateral,stationary,0.01,0,0,0,1,0,0,0,1.6,16,1,1,240,,"",0.133727705760145,0.132412004586917,0.154307714439889,0.118987005251438,-5.52335618256655e-06,1,47.281
D-initLateral,stationary,0.01,0,0,0,2,0,0,0,1.6,16,0,0,0,collisionAvoidanceController:optimizationFailed,"The hard-safety, soft-CLF search failed at t=0 s (Fixed-direction trajectory optimization failed: solverRejected: solver exit flag -2: Clarabel status 2). No command was issued.",Inf,Inf,Inf,NaN,NaN,0,42.604
D-initLateral,stationary,0.01,0,0,0,3,0,0,0,1.6,16,1,1,240,,"",0.101493539573852,0.0953136501400861,0.189947203388633,0.114692869395157,-5.50933553283513e-06,1,37.625
D-initHeading,stationary,0.01,0,0,0,0,0.1,0,0,1.6,16,0,0,0,collisionAvoidanceController:optimizationFailed,"The hard-safety, soft-CLF search failed at t=0 s (Fixed-direction trajectory optimization failed: solverRejected: solver exit flag -2: Clarabel status 2). No command was issued.",Inf,Inf,Inf,NaN,NaN,0,43.647
D-initHeading,stationary,0.01,0,0,0,0,0.2,0,0,1.6,16,0,0,0,collisionAvoidanceController:optimizationFailed,"The hard-safety, soft-CLF search failed at t=0 s (Fixed-direction trajectory optimization failed: solverRejected: solver exit flag -2: Clarabel status 2). No command was issued.",Inf,Inf,Inf,NaN,NaN,0,41.346
D-initHeading,stationary,0.01,0,0,0,0,0.3,0,0,1.6,16,0,0,0,collisionAvoidanceController:optimizationFailed,"The hard-safety, soft-CLF search failed at t=0 s (Fixed-direction trajectory optimization failed: solverRejected: solver exit flag -2: Clarabel status 2). No command was issued.",Inf,Inf,Inf,NaN,NaN,0,42.02
D-initSpeed,stationary,0.01,0,0,0,0,0,-2,0,1.6,16,0,0,0,collisionAvoidanceController:optimizationFailed,"The hard-safety, soft-CLF search failed at t=0 s (Fixed-direction trajectory optimization failed: solverRejected: solver exit flag -2: Clarabel status 2). No command was issued.",Inf,Inf,Inf,NaN,NaN,0,45.123
D-initSpeed,stationary,0.01,0,0,0,0,0,2,0,1.6,16,1,1,240,,"",0.0996673490944665,0.0981007892634476,0.0310905349651686,1.60013448075313e-05,-5.56649149542174e-06,1,35.451
E-road,stationary,0,0,0,0,0,0,0,1,1.6,16,0,0,0,collisionAvoidanceController:optimizationFailed,"The recursive cruise certificate requires an unbounded road-free reference domain.",Inf,Inf,Inf,NaN,NaN,0,98.313
E-road,oncoming,0,0,0,0,0,0,0,1,1.6,16,0,0,0,collisionAvoidanceController:optimizationFailed,"The recursive cruise certificate requires an unbounded road-free reference domain.",Inf,Inf,Inf,NaN,NaN,0,5.805
E-road,crossing,0,0,0,0,0,0,0,1,1.6,16,0,0,0,collisionAvoidanceController:optimizationFailed,"The recursive cruise certificate requires an unbounded road-free reference domain.",Inf,Inf,Inf,NaN,NaN,0,13.618
E-road,cruise,0,0,0,0,0,0,0,1,1.6,16,0,0,0,collisionAvoidanceController:optimizationFailed,"The recursive cruise certificate requires an unbounded road-free reference domain.",Inf,Inf,Inf,NaN,NaN,0,2.045
F-horizon,oncoming,0,0,0,0,0,0,0,0,0.8,16,1,1,240,,"",0.0477435029423914,0.0380623486049691,-0.155012427450132,0.0222092716972234,-1.41130958787051e-05,1,53.921
F-horizon,oncoming,0,0,0,0,0,0,0,0,1.2,16,1,1,240,,"",0.0477599248578629,0.0378809428679946,-0.155089194328714,2.55518644896313e-05,-8.19189302195549e-06,1,25.039
F-horizon,oncoming,0,0,0,0,0,0,0,0,2.4,16,1,1,240,,"",0.0477218526889094,0.038198758688395,-0.154959565939808,0.0834786213926868,-1.7022351654272e-05,1,30.704
F-horizon,oncoming,0,0,0,0,0,0,0,0,3.2,16,1,1,240,,"",0.0477435284489015,0.0380623772353016,-0.155012420541824,0.0222092021036595,-1.23841354927184e-05,1,28.834
F-horizon,crossing,0,0,0,0,0,0,0,0,0.8,16,1,1,240,,"",9.51970280131978,9.51970280131978,0.399962944625651,0.182239127602334,-5.31773265160478e-06,1,13.555
F-horizon,crossing,0,0,0,0,0,0,0,0,1.2,16,1,1,240,,"",9.51968816979399,9.51968816979399,0.399904058616462,0.182219132079996,-6.65011968078334e-06,1,14.042
F-horizon,crossing,0,0,0,0,0,0,0,0,2.4,16,1,1,240,,"",9.51971927662081,9.51971927662081,0.399985777148154,0.182398346748354,-8.88450857655203e-06,1,19.497
F-horizon,crossing,0,0,0,0,0,0,0,0,3.2,16,1,1,240,,"",9.51973204099092,9.51973204099092,0.399927653801128,0.182392280572364,-8.84587279651955e-06,1,26.062
G-confirm,oncoming,0,0,0,0,0,0,0,0,1.6,10,1,1,240,,"",0.0939996844708914,0.0935156173507025,-0.246423931597499,1.60349909935076e-05,-5.64925732607776e-06,1,23.108
G-confirm,oncoming,0,0,0,0,0,0,0,0,1.6,24,1,1,240,,"",0.00903266503960543,0.00822321756063367,-0.0654309508556627,0.0886397626644663,-5.63189494609529e-06,1,31.507
G-confirm,oncoming,0,0,0,0,0,0,0,0,1.6,32,1,0,240,,"",0.0036543003097368,-0.000653367670378824,-0.0310313201303298,0.171224166243744,-5.64826081798287e-06,1,46.772
G-confirm,crossing,0,0,0,0,0,0,0,0,1.6,10,1,1,240,,"",9.51971638176521,9.51971638176521,0.4,0.182404774938027,-6.47797762224375e-06,1,11.011
G-confirm,crossing,0,0,0,0,0,0,0,0,1.6,24,1,1,240,,"",9.51968170355745,9.51968170355745,0.399868471722518,0.182285090058539,-5.77316174746238e-06,1,12.858
G-confirm,crossing,0,0,0,0,0,0,0,0,1.6,32,1,1,240,,"",9.51968416782058,9.51968416782058,0.399882851545282,0.182155286085587,-5.81946321957498e-06,1,13.475
