time,affineStation,nonlinearStation,affineLateral,nonlinearLateral,affineYaw,nonlinearYaw,affineSpeed,nonlinearSpeed
3.1,231.27012869588,231.137505291884,-0.124716264642928,0.756950463897371,0.0262612283217364,0.673072013585949,10.1832973714844,8.39880248644747
3.15,231.774484153397,231.624913894591,-0.0688054884527816,0.822848982144809,0.0201723010453321,0.693214028465528,10.0855397877487,8.38681243746506
3.2,232.273550536684,232.103919602417,-0.0409909367212907,0.896672296154751,0.0172606491668846,0.699775021479698,9.92467405983355,8.20534732076172
3.25,232.770306591742,232.572621206754,-0.0345933746270334,0.980971160970599,0.01074172358626,0.695593354156652,9.95835366450415,8.32739862062179
3.3,233.269108415631,233.02686819178,-0.034566377570306,1.08845604538485,0.0058643125444476,0.691412997121828,9.99622005172803,8.39296967093559
3.35,233.769115358161,233.464807091395,-0.0316067086329787,1.21794894419417,0.00581627909296564,0.687368597872978,9.99978922951785,8.41803860552308
3.4,234.269218398112,233.885591669776,-0.0290363976344835,1.36884248556764,0.00558795562048829,0.683496926632811,9.99983243413058,8.43182847661574
3.45,234.769314418236,234.289121204848,-0.0264951967715398,1.5410613287854,0.00525714488111285,0.679802334196786,9.99978265637958,8.44207956313247
3.5,235.269406819053,234.675455797071,-0.0240464952429433,1.73465436390884,0.00487446561326281,0.676285023005249,9.99976766430787,8.44977584852226
3.55,235.769497180653,235.0446687212,-0.0217480683458747,1.94967980664785,0.00447277744689142,0.672945045912399,9.99977547246448,8.45519264642915
3.6,236.26958557528,235.397230708592,-0.0196201553536427,2.18568872048321,0.00407244468132442,0.669873676330037,9.99979262496346,8.45847570058179
3.65,236.769671806687,235.737313436078,-0.017663632829066,2.43752502973097,0.00368538836964814,0.667772887638787,9.99981281451234,8.45994460769693
3.7,237.269755717127,236.071983654875,-0.0158713301631031,2.69627939692671,0.00331830232995778,0.666815420117927,9.99983341788106,8.46066408665998
3.75,237.769837216916,236.405185400004,-0.0142330531296506,2.95694608258226,0.00297463424041046,0.666362875320178,9.99985329971959,8.46122591056869
3.8,238.269916265122,236.738100622487,-0.0127376876752689,3.21802053723592,0.00265577793872556,0.666064891960674,9.99987194040499,8.461758360174
3.85,238.769992852223,237.071004700572,-0.0113740513805926,3.47915175528308,0.00236186557978562,0.665820213944726,9.99988910772285,8.46228443755884
3.9,239.270066988073,237.40395472625,-0.0101313091174747,3.74026684530269,0.00209230472393805,0.66560371377712,9.99990471982184,8.46280832306854
3.95,239.770138693793,237.736959703422,-0.0089991969591583,4.00135421201243,0.00184605678451706,0.665408708210235,9.99991877868114,8.46333071433557
4,240.270207996982,238.07001848201,-0.00796810020852074,4.26241520444524,0.00162181782130585,0.665232660718329,9.99993133304059,8.46385169566466
4.05,240.770274928606,238.40312798227,-0.0070290683254897,4.5234536324962,0.00141816051647862,0.66507396248621,9.99994245704789,8.46437127605902
4.1,241.270339520819,238.736284951656,-0.00617380640966926,4.78447352909016,0.00123362589098453,0.664931245084609,9.99995223730473,8.4648894791176
4.15,241.770401805568,239.069486319832,-0.00539465019134245,5.04547869928187,0.00106678143145754,0.664803247351502,9.99996076501421,8.46540634986203
4.2,242.270461813932,239.402729251838,-0.0046845301662503,5.30647265365687,0.000916257131694482,0.664688796782069,9.99996813134092,8.46592194941309
4.25,242.770519576206,239.736011137819,-0.00403692858678559,5.56745862220058,0.000780767329495136,0.664586810740498,9.99997442488358,8.46643635064108
4.3,243.270575122843,240.069329570676,-0.00344583129389756,5.82843958342812,0.000659123800519022,0.664496298699571,9.9999797306697,8.46694963688488
4.35,243.770628486471,240.402682322361,-0.00290567488104973,6.08941829532511,0.000550244021284956,0.664416362854214,9.99998413058785,8.46746190402443
4.4,244.270679705332,240.736067320656,-0.00241128810221943,6.35039732605376,0.000453157724687646,0.664346197743574,9.99998770612072,8.46797326641513
4.45,244.770728828543,241.069482626475,-0.00195782541295118,6.61137908484921,0.000367014013337597,0.664285089801745,9.99999054320146,8.46848387073303
4.5,245.270775924826,241.402926411599,-0.00154068835206941,6.87236585362091,0.000291091801080131,0.664232417222428,9.99999274214411,8.46899391268215
4.55,245.770821097621,241.736396937699,-0.00115542745225856,7.133359821971,0.000224816755145074,0.664187651242044,9.99999452002378,8.46950374416091
4.6,246.270864516952,242.06989254232,-0.000797614544162443,7.39436313202734,0.000167788188610818,0.664150359434252,9.99999656840298,8.47001422680776
4.65,246.770906493104,242.403411653901,-0.000462680082226051,7.65537793792143,0.000119814046169064,0.664120203089125,10.0000010234578,8.47052765380514
4.7,247.270947483101,242.736952716019,-0.000145658468127519,7.91640644242979,8.09900008758209e-05,0.664096964219529,10.0000072865468,8.47104340566809
4.75,247.770988034036,243.070514069096,0.000159008392633306,8.17745083596632,5.16889980630195e-05,0.664080523300584,10.0000130418599,8.4715585468308
4.8,248.271030633687,243.404094874569,0.000458757968629587,8.43851488742611,3.33711963785219e-05,0.664071338801213,10.0000875093342,8.47214078590354
